death_date;region;Age;Gender
21.08.14;Gaza Strip;41;F
21.08.14;Gaza Strip;63;F
21.08.14;Gaza Strip;45;M
21.08.14;Gaza Strip;40;M
21.08.14;Gaza Strip;40;M
20.08.14;Gaza Strip;29;M
20.08.14;Gaza Strip;48;M
20.08.14;Gaza Strip;55;M
20.08.14;Gaza Strip;40;M
20.08.14;Gaza Strip;3;F
20.08.14;Gaza Strip;23;M
20.08.14;Gaza Strip;11;M
20.08.14;Gaza Strip;15;M
20.08.14;Gaza Strip;29;F
20.08.14;Gaza Strip;21;M
20.08.14;Gaza Strip;0;M
20.08.14;Gaza Strip;9;M
20.08.14;Gaza Strip;8;M
20.08.14;Gaza Strip;21;M
21.08.14;Gaza Strip;17;F
20.08.14;Gaza Strip;31;M
20.08.14;Gaza Strip;6;F
19.08.14;Gaza Strip;27;F
19.08.14;Gaza Strip;2;F
19.08.14;Gaza Strip;0;M
19.08.14;Gaza Strip;13;M
19.08.14;Gaza Strip;48;F
19.08.14;Gaza Strip;19;M
14.08.14;Gaza Strip;64;M
13.08.14;Gaza Strip;35;M
11.08.14;West Bank;22;M
14.09.14;Gaza Strip;21;M
19.08.14;Gaza Strip;29;M
10.08.14;Gaza Strip;20;M
10.08.14;Gaza Strip;23;M
10.08.14;West Bank;10;M
10.08.14;Gaza Strip;45;M
20.08.14;Gaza Strip;24;M
20.08.14;Gaza Strip;28;M
10.08.14;Gaza Strip;36;M
10.08.14;Gaza Strip;35;M
10.08.14;Gaza Strip;43;M
10.08.14;Gaza Strip;33;F
10.08.14;Gaza Strip;14;M
09.08.14;Gaza Strip;27;M
09.08.14;Gaza Strip;26;M
09.08.14;Gaza Strip;56;M
09.08.14;Gaza Strip;19;M
09.08.14;Gaza Strip;32;M
09.08.14;Gaza Strip;12;F
09.08.14;Gaza Strip;37;M
09.08.14;Gaza Strip;24;M
09.08.14;Gaza Strip;44;M
09.08.14;Gaza Strip;22;M
11.09.14;Gaza Strip;24;M
06.12.17;Gaza Strip;9;M
08.08.14;Gaza Strip;19;M
08.08.14;Gaza Strip;8;M
08.08.14;Gaza Strip;15;M
09.08.14;West Bank;42;M
08.08.14;West Bank;18;M
08.08.14;Gaza Strip;10;M
08.08.14;Gaza Strip;21;M
07.08.14;Gaza Strip;23;M
06.08.14;Gaza Strip;22;M
06.08.15;Gaza Strip;33;M
06.08.14;Gaza Strip;22;M
05.08.14;Gaza Strip;23;M
05.08.14;Gaza Strip;19;M
05.08.14;Gaza Strip;32;M
05.08.14;Gaza Strip;21;M
05.08.14;Gaza Strip;25;M
04.08.14;Gaza Strip;0;F
04.08.14;Gaza Strip;37;F
04.08.14;Gaza Strip;7;F
04.08.14;Gaza Strip;33;M
04.08.14;Gaza Strip;30;M
04.08.14;Gaza Strip;3;M
04.08.14;Israel;19;M
04.08.14;Gaza Strip;26;F
04.08.14;Gaza Strip;52;F
04.08.14;Gaza Strip;25;M
04.08.14;Gaza Strip;25;M
04.08.14;Gaza Strip;25;M
04.08.14;Gaza Strip;24;M
04.08.14;Gaza Strip;24;M
04.08.14;Gaza Strip;29;M
04.08.14;Gaza Strip;19;M
04.08.14;Gaza Strip;23;M
04.08.14;Gaza Strip;22;M
04.08.14;Gaza Strip;19;M
04.08.14;Gaza Strip;22;M
04.08.14;Gaza Strip;20;M
04.08.14;Gaza Strip;23;M
04.08.14;Gaza Strip;53;M
04.08.14;Gaza Strip;28;M
04.08.14;Gaza Strip;22;M
04.08.14;Gaza Strip;19;M
04.08.14;Gaza Strip;27;M
04.08.14;Gaza Strip;2;F
04.08.14;Gaza Strip;0;F
04.08.14;Gaza Strip;13;M
04.08.14;Gaza Strip;5;F
04.08.14;Gaza Strip;50;M
04.08.14;Gaza Strip;18;M
04.08.14;Gaza Strip;24;M
04.08.14;Gaza Strip;22;M
04.08.14;Gaza Strip;65;M
04.09.14;Gaza Strip;21;F
03.08.14;Gaza Strip;15;F
03.08.14;Gaza Strip;21;F
03.08.14;Gaza Strip;29;F
03.08.14;Gaza Strip;54;F
03.08.14;Gaza Strip;4;F
03.08.14;Gaza Strip;63;M
03.08.14;Gaza Strip;23;M
03.08.14;Gaza Strip;26;M
03.08.14;Gaza Strip;9;M
03.08.14;Gaza Strip;25;M
03.08.14;Gaza Strip;48;F
07.02.15;Gaza Strip;30;M
07.08.14;Gaza Strip;25;F
08.08.14;Gaza Strip;12;M
04.10.14;Gaza Strip;50;M
03.08.14;Gaza Strip;16;M
03.08.14;Gaza Strip;15;M
03.08.14;Gaza Strip;14;M
03.08.14;Gaza Strip;7;M
03.08.14;Gaza Strip;5;M
03.08.14;Gaza Strip;3;F
03.08.14;Gaza Strip;25;M
03.08.14;Gaza Strip;24;M
03.08.14;Gaza Strip;54;M
03.08.14;Gaza Strip;92;M
03.08.14;Gaza Strip;26;M
03.08.14;Gaza Strip;17;M
03.08.14;Gaza Strip;20;M
03.08.14;Gaza Strip;29;F
03.08.14;Gaza Strip;3;F
03.08.14;Gaza Strip;14;F
03.08.14;Gaza Strip;41;M
03.08.14;Gaza Strip;26;M
03.08.14;Gaza Strip;13;M
03.08.14;Gaza Strip;5;F
03.08.14;Gaza Strip;0;M
03.08.14;Gaza Strip;22;F
03.08.14;Gaza Strip;28;F
03.08.14;Gaza Strip;64;F
03.08.14;Gaza Strip;63;M
03.08.14;Gaza Strip;33;M
03.08.14;Gaza Strip;5;M
03.08.14;Gaza Strip;41;M
03.08.14;Gaza Strip;15;M
03.08.14;Gaza Strip;9;M
08.08.14;Gaza Strip;23;M
03.08.14;Gaza Strip;25;M
03.08.14;Gaza Strip;25;M
03.08.14;Gaza Strip;23;M
03.08.14;Gaza Strip;22;M
03.08.14;Gaza Strip;23;M
03.08.14;Gaza Strip;22;M
03.08.14;Gaza Strip;20;M
03.08.14;Gaza Strip;23;M
03.08.14;Gaza Strip;18;M
03.08.14;Gaza Strip;61;M
03.08.14;Gaza Strip;34;M
03.08.14;Gaza Strip;29;M
03.08.14;Gaza Strip;16;M
03.08.14;Gaza Strip;43;M
11.09.14;Gaza Strip;10;M
03.08.14;Gaza Strip;42;M
03.08.14;Gaza Strip;39;F
03.08.14;Gaza Strip;22;M
03.08.14;Gaza Strip;24;M
03.08.14;Gaza Strip;1;F
03.08.14;Gaza Strip;2;M
03.08.14;Gaza Strip;22;F
03.08.14;Gaza Strip;20;M
03.08.14;Gaza Strip;22;M
03.08.14;Gaza Strip;42;M
03.08.14;Gaza Strip;23;M
03.08.14;Gaza Strip;21;M
03.08.14;Gaza Strip;22;M
03.08.14;Gaza Strip;30;M
03.08.14;Gaza Strip;36;M
03.08.14;Gaza Strip;42;M
03.08.14;Gaza Strip;33;M
03.08.14;Gaza Strip;11;M
03.08.14;Gaza Strip;30;M
03.08.14;Gaza Strip;73;F
03.08.14;Gaza Strip;19;M
03.08.14;Gaza Strip;27;M
03.08.14;Gaza Strip;26;M
03.08.14;Gaza Strip;27;M
03.08.14;Gaza Strip;33;F
03.08.14;Gaza Strip;17;M
03.08.14;Gaza Strip;9;M
03.08.14;Gaza Strip;65;F
03.08.14;Gaza Strip;51;M
03.08.14;Gaza Strip;27;F
03.08.14;Gaza Strip;21;F
03.08.14;Gaza Strip;3;F
03.08.14;Gaza Strip;18;M
03.08.14;Gaza Strip;7;M
03.08.14;Gaza Strip;13;M
03.08.14;Gaza Strip;8;F
05.08.14;Gaza Strip;49;M
02.08.14;Gaza Strip;36;M
02.08.14;Gaza Strip;15;M
02.08.14;Gaza Strip;28;M
02.08.14;Gaza Strip;50;M
02.08.14;Gaza Strip;47;M
02.08.14;Gaza Strip;45;M
02.08.14;Gaza Strip;0;F
02.08.14;Gaza Strip;6;M
02.08.14;Gaza Strip;23;M
02.08.14;Gaza Strip;10;M
02.08.14;Gaza Strip;68;M
02.08.14;Gaza Strip;17;M
03.08.14;Gaza Strip;23;M
02.08.14;Gaza Strip;16;M
02.08.14;Gaza Strip;19;M
02.08.14;Gaza Strip;21;M
02.08.14;Gaza Strip;30;M
02.08.14;Gaza Strip;18;M
02.08.14;Gaza Strip;18;M
02.08.14;Gaza Strip;46;M
02.08.14;Gaza Strip;7;M
02.08.14;Gaza Strip;9;M
02.08.14;Gaza Strip;54;M
02.08.14;Gaza Strip;5;M
02.08.14;Gaza Strip;46;F
02.08.14;Gaza Strip;4;F
02.08.14;Gaza Strip;12;F
02.08.14;Gaza Strip;14;F
03.08.14;Gaza Strip;24;M
02.08.14;Gaza Strip;19;M
02.08.14;Gaza Strip;21;M
02.08.14;Gaza Strip;42;M
02.08.14;Gaza Strip;24;M
02.08.14;Gaza Strip;38;M
02.08.14;Gaza Strip;17;M
02.08.14;Gaza Strip;9;M
02.08.14;Gaza Strip;12;M
02.08.14;Gaza Strip;40;F
02.08.14;Gaza Strip;0;M
02.08.14;Gaza Strip;23;M
02.08.14;Gaza Strip;19;M
02.08.14;Gaza Strip;17;M
02.08.14;Gaza Strip;35;M
02.08.14;Gaza Strip;33;M
02.08.14;Gaza Strip;25;M
02.08.14;Gaza Strip;58;M
24.08.14;Gaza Strip;25;M
02.08.14;Gaza Strip;19;M
02.08.14;Gaza Strip;34;M
02.08.14;Gaza Strip;17;M
02.08.14;Gaza Strip;30;M
02.08.14;Gaza Strip;17;M
02.08.14;Gaza Strip;23;M
02.08.14;Gaza Strip;28;M
02.08.14;Gaza Strip;26;F
02.08.14;Gaza Strip;23;F
02.08.14;Gaza Strip;48;M
02.08.14;Gaza Strip;9;M
02.08.14;Gaza Strip;12;M
02.08.14;Gaza Strip;0;M
02.08.14;Gaza Strip;40;F
02.08.14;Gaza Strip;28;M
02.08.14;Gaza Strip;56;M
02.08.14;Gaza Strip;17;M
02.08.14;Gaza Strip;24;M
02.08.14;Gaza Strip;5;F
02.08.14;Gaza Strip;13;M
02.08.14;Gaza Strip;19;M
02.08.14;Gaza Strip;51;M
11.08.14;Gaza Strip;22;M
04.08.14;Gaza Strip;30;M
02.08.14;Gaza Strip;54;M
02.08.14;Gaza Strip;45;M
02.08.14;Gaza Strip;57;M
02.08.14;Gaza Strip;15;M
02.08.14;Gaza Strip;2;M
02.08.14;Gaza Strip;47;M
02.08.14;Gaza Strip;13;M
02.08.14;Gaza Strip;33;M
02.08.14;Gaza Strip;35;F
02.08.14;Gaza Strip;9;F
02.08.14;Gaza Strip;9;M
02.08.14;Gaza Strip;2;M
02.08.14;Gaza Strip;29;F
02.08.14;Gaza Strip;87;F
02.08.14;Gaza Strip;3;F
02.08.14;Gaza Strip;42;F
02.08.14;Gaza Strip;10;F
02.08.14;Gaza Strip;33;F
02.08.14;Gaza Strip;3;F
01.08.14;West Bank;20;M
01.08.14;Gaza Strip;32;M
01.08.14;Gaza Strip;31;F
01.08.14;Gaza Strip;3;F
01.08.14;Gaza Strip;1;F
01.08.14;Gaza Strip;1;M
08.08.14;Gaza Strip;53;M
01.08.14;Gaza Strip;12;M
01.08.14;Gaza Strip;77;F
05.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;47;M
04.08.14;Gaza Strip;48;F
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;30;M
01.08.14;Gaza Strip;10;F
01.08.14;Gaza Strip;23;F
01.08.14;Gaza Strip;24;M
01.08.14;Gaza Strip;28;M
01.08.14;Gaza Strip;59;M
01.08.14;Gaza Strip;34;M
01.08.14;Gaza Strip;30;F
01.08.14;Gaza Strip;8;M
01.08.14;Gaza Strip;4;F
01.08.14;Gaza Strip;15;F
01.08.14;Gaza Strip;12;M
01.08.14;Gaza Strip;8;F
04.08.14;Gaza Strip;10;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;18;M
01.08.14;Gaza Strip;14;F
01.08.14;Gaza Strip;25;M
01.08.14;Gaza Strip;7;F
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;39;M
01.08.14;Gaza Strip;4;M
03.08.14;Gaza Strip;21;M
12.08.14;Gaza Strip;36;M
06.09.14;Gaza Strip;23;M
01.08.14;Gaza Strip;42;M
01.08.14;Gaza Strip;33;M
01.08.14;Gaza Strip;57;M
01.08.14;Gaza Strip;25;M
01.08.14;Gaza Strip;4;F
01.08.14;Gaza Strip;23;F
01.08.14;Gaza Strip;28;M
01.08.14;Gaza Strip;2;M
01.08.14;Gaza Strip;1;M
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;24;M
01.08.14;Gaza Strip;27;M
01.08.14;Gaza Strip;10;M
01.08.14;Gaza Strip;6;M
01.08.14;Gaza Strip;13;M
01.08.14;Gaza Strip;38;F
01.08.14;Gaza Strip;66;M
01.08.14;Gaza Strip;24;M
01.08.14;Gaza Strip;32;M
01.08.14;Gaza Strip;2;M
01.08.14;Gaza Strip;5;M
01.08.14;Gaza Strip;18;M
01.08.14;Gaza Strip;54;F
01.08.14;Gaza Strip;46;M
01.08.14;Gaza Strip;56;M
01.08.14;Gaza Strip;44;F
01.08.14;Gaza Strip;66;M
01.08.14;Gaza Strip;18;M
01.08.14;Gaza Strip;21;F
01.08.14;Gaza Strip;15;M
01.08.14;Gaza Strip;16;M
01.08.14;Gaza Strip;21;M
01.08.14;Gaza Strip;29;M
01.08.14;Gaza Strip;17;M
01.08.14;Gaza Strip;36;M
01.08.14;Gaza Strip;33;M
01.08.14;Gaza Strip;18;M
01.08.14;Gaza Strip;30;M
01.08.14;Gaza Strip;21;M
01.08.14;Gaza Strip;63;M
05.08.14;Gaza Strip;37;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;26;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;26;M
01.08.14;Gaza Strip;19;M
01.08.14;Gaza Strip;21;M
01.08.14;Gaza Strip;19;M
01.08.14;Gaza Strip;21;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;25;M
01.08.14;Gaza Strip;43;F
01.08.14;Gaza Strip;40;M
01.08.14;Gaza Strip;40;F
01.08.14;Gaza Strip;47;M
02.08.14;Gaza Strip;28;M
02.08.14;Gaza Strip;17;M
01.08.14;Gaza Strip;55;M
01.08.14;Gaza Strip;3;F
01.08.14;Gaza Strip;30;M
01.08.14;Gaza Strip;46;F
01.08.14;Gaza Strip;18;M
01.08.14;Gaza Strip;19;M
01.08.14;Gaza Strip;31;M
01.08.14;Gaza Strip;26;M
01.08.14;Gaza Strip;33;M
01.08.14;Gaza Strip;15;M
01.08.14;Gaza Strip;30;M
01.08.14;Gaza Strip;54;M
01.08.14;Gaza Strip;0;M
01.08.14;Gaza Strip;30;F
02.08.14;Gaza Strip;49;F
02.08.14;Gaza Strip;13;M
02.08.14;Gaza Strip;24;F
02.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;36;F
01.08.14;Gaza Strip;16;F
01.08.14;Gaza Strip;4;F
01.08.14;Gaza Strip;30;F
01.08.14;Gaza Strip;18;F
01.08.14;Gaza Strip;9;F
01.08.14;Gaza Strip;0;M
01.08.14;Gaza Strip;7;F
01.08.14;Gaza Strip;40;M
01.08.14;Gaza Strip;32;M
01.08.14;Gaza Strip;25;M
01.08.14;West Bank;19;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;18;M
01.08.14;Gaza Strip;29;M
01.08.14;Gaza Strip;42;M
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;25;M
01.08.14;Gaza Strip;49;M
01.08.14;Gaza Strip;22;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;26;M
01.08.14;Gaza Strip;40;M
01.08.14;Gaza Strip;63;M
01.08.14;Gaza Strip;26;M
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;75;M
01.08.14;Gaza Strip;17;M
01.08.14;Gaza Strip;25;M
01.08.14;Gaza Strip;22;M
01.08.14;Gaza Strip;30;M
16.08.14;Gaza Strip;51;M
01.08.14;Gaza Strip;21;M
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;25;M
01.08.14;Gaza Strip;40;F
01.08.14;Gaza Strip;73;F
01.08.14;Gaza Strip;24;F
01.08.14;Gaza Strip;0;F
01.08.14;Gaza Strip;73;F
01.08.14;Gaza Strip;61;M
01.08.14;Gaza Strip;26;F
01.08.14;Gaza Strip;26;M
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;21;M
01.08.14;Gaza Strip;22;M
01.08.14;Gaza Strip;25;M
01.08.14;Gaza Strip;94;M
01.08.14;Gaza Strip;62;M
01.08.14;Gaza Strip;27;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;24;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;29;M
01.08.14;Gaza Strip;22;M
01.08.14;Gaza Strip;20;M
01.08.14;Gaza Strip;24;M
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;23;M
01.08.14;Gaza Strip;21;M
01.08.14;Gaza Strip;24;M
01.08.14;Gaza Strip;39;M
01.08.14;Gaza Strip;25;M
01.08.14;Gaza Strip;32;M
01.08.14;Gaza Strip;24;M
01.08.14;Gaza Strip;16;M
01.08.14;Gaza Strip;17;F
01.08.14;Gaza Strip;62;M
01.08.14;Gaza Strip;19;F
01.08.14;Gaza Strip;17;M
01.08.14;Gaza Strip;19;M
01.08.14;Gaza Strip;24;M
05.08.14;Gaza Strip;11;M
01.08.14;Gaza Strip;0;M
01.08.14;Gaza Strip;66;F
01.08.14;Gaza Strip;15;M
01.08.14;Gaza Strip;15;M
01.08.14;Gaza Strip;8;F
01.08.14;Gaza Strip;38;F
01.08.14;Gaza Strip;12;M
01.08.14;Gaza Strip;5;M
01.08.14;Gaza Strip;2;M
01.08.14;Gaza Strip;8;M
01.08.14;Gaza Strip;10;F
01.08.14;Gaza Strip;39;F
01.08.14;Gaza Strip;13;M
01.08.14;Gaza Strip;15;M
01.08.14;Gaza Strip;41;F
01.08.14;Gaza Strip;51;M
31.07.14;Gaza Strip;51;M
04.08.14;Gaza Strip;24;F
31.07.14;Gaza Strip;7;M
31.07.14;Gaza Strip;33;F
31.07.14;Gaza Strip;32;M
31.07.14;Gaza Strip;15;M
31.07.14;Gaza Strip;21;M
31.07.14;Gaza Strip;17;M
31.07.14;Gaza Strip;34;M
07.08.14;Gaza Strip;32;M
31.07.14;Gaza Strip;39;M
31.07.14;Gaza Strip;21;M
31.07.14;Gaza Strip;33;M
31.07.14;Gaza Strip;45;M
31.07.14;Gaza Strip;28;F
31.07.14;Gaza Strip;30;M
31.07.14;Gaza Strip;33;M
31.07.14;Gaza Strip;21;M
31.07.14;Gaza Strip;20;M
31.07.14;Gaza Strip;25;M
31.07.14;Gaza Strip;68;M
31.07.14;Gaza Strip;17;M
31.07.14;Gaza Strip;48;M
31.07.14;Gaza Strip;22;M
31.07.14;Gaza Strip;30;M
31.07.14;Gaza Strip;28;M
31.07.14;Gaza Strip;21;M
31.07.14;Gaza Strip;21;M
31.07.14;Gaza Strip;54;M
31.07.14;Gaza Strip;22;M
31.07.14;Gaza Strip;22;F
31.07.14;Gaza Strip;23;F
31.07.14;Gaza Strip;6;F
31.07.14;Gaza Strip;18;F
31.07.14;Gaza Strip;1;F
31.07.14;Gaza Strip;21;M
31.07.14;Gaza Strip;2;F
31.07.14;Gaza Strip;18;F
31.07.14;Gaza Strip;15;F
31.07.14;Gaza Strip;13;F
31.07.14;Gaza Strip;13;M
31.07.14;Gaza Strip;23;F
31.07.14;Gaza Strip;44;F
09.08.14;Gaza Strip;77;F
31.07.14;Gaza Strip;48;F
31.07.14;Gaza Strip;26;F
31.07.14;Gaza Strip;39;M
31.07.14;Gaza Strip;45;M
31.07.14;Gaza Strip;17;M
30.07.14;Gaza Strip;2;M
30.07.14;Gaza Strip;4;F
30.07.14;Gaza Strip;7;M
30.07.14;Gaza Strip;3;F
30.07.14;Gaza Strip;33;M
30.07.14;Gaza Strip;28;M
30.07.14;Gaza Strip;23;F
30.07.14;Gaza Strip;27;F
30.07.14;Gaza Strip;23;M
30.07.14;Gaza Strip;22;M
30.07.14;Gaza Strip;35;M
05.08.14;Gaza Strip;19;M
30.07.14;Gaza Strip;42;M
30.07.14;Gaza Strip;27;M
30.07.14;Gaza Strip;53;M
30.07.14;Gaza Strip;37;M
30.07.14;Gaza Strip;32;M
30.07.14;Gaza Strip;38;M
10.10.14;Gaza Strip;29;M
05.08.14;Gaza Strip;15;M
30.07.14;Gaza Strip;20;M
06.08.14;Gaza Strip;55;M
30.07.14;Gaza Strip;19;M
30.07.14;Gaza Strip;19;M
30.07.14;Gaza Strip;23;M
30.07.14;Gaza Strip;18;M
30.07.14;Gaza Strip;22;M
30.07.14;Gaza Strip;18;M
31.07.14;Gaza Strip;22;M
31.07.14;Gaza Strip;18;M
30.07.14;Gaza Strip;25;M
30.07.14;Gaza Strip;58;M
31.07.14;Gaza Strip;23;M
30.07.14;Gaza Strip;31;M
30.07.14;Gaza Strip;25;M
30.07.14;Gaza Strip;19;M
30.07.14;Gaza Strip;29;M
30.07.14;Gaza Strip;27;M
30.07.14;Gaza Strip;22;M
30.07.14;Gaza Strip;32;M
30.07.14;Gaza Strip;34;F
05.08.14;Gaza Strip;22;M
30.07.14;Gaza Strip;35;M
30.07.14;Gaza Strip;78;M
30.07.14;Gaza Strip;75;F
30.07.14;Gaza Strip;51;F
30.07.14;Gaza Strip;13;M
30.07.14;Gaza Strip;52;F
30.07.14;Gaza Strip;18;M
31.07.14;Gaza Strip;18;M
30.07.14;Gaza Strip;48;M
30.07.14;Gaza Strip;32;M
30.07.14;Gaza Strip;27;M
30.07.14;Gaza Strip;40;M
30.07.14;Gaza Strip;27;M
30.07.14;Gaza Strip;36;M
30.07.14;Gaza Strip;46;M
30.07.14;Gaza Strip;56;M
30.07.14;Gaza Strip;33;M
30.07.14;Gaza Strip;16;M
30.07.14;Gaza Strip;23;M
30.07.14;Gaza Strip;17;F
30.07.14;Gaza Strip;51;M
30.07.14;Gaza Strip;21;M
30.07.14;Gaza Strip;54;M
30.07.14;Gaza Strip;42;M
30.07.14;Gaza Strip;18;M
30.07.14;Gaza Strip;26;M
30.07.14;Gaza Strip;53;M
25.12.14;Gaza Strip;15;M
30.07.14;Gaza Strip;22;M
30.07.14;Gaza Strip;23;M
30.07.14;Gaza Strip;24;M
30.07.14;Gaza Strip;19;M
30.07.14;Gaza Strip;23;M
30.07.14;Gaza Strip;28;M
30.07.14;Gaza Strip;22;M
30.07.14;Gaza Strip;21;M
30.07.14;Gaza Strip;19;M
30.07.14;Gaza Strip;24;M
30.07.14;Gaza Strip;20;M
30.07.14;Gaza Strip;24;M
30.07.14;Gaza Strip;24;M
30.07.14;Gaza Strip;49;M
30.07.14;Gaza Strip;9;F
30.07.14;Gaza Strip;41;M
30.07.14;Gaza Strip;41;M
30.07.14;Gaza Strip;44;M
30.07.14;Gaza Strip;2;M
30.07.14;Gaza Strip;5;M
30.07.14;Gaza Strip;6;F
30.07.14;Gaza Strip;7;F
30.07.14;Gaza Strip;8;F
30.07.14;Gaza Strip;69;M
30.07.14;Gaza Strip;3;F
30.07.14;Gaza Strip;8;F
30.07.14;Gaza Strip;18;M
30.07.14;Gaza Strip;18;M
30.07.14;Gaza Strip;23;M
30.07.14;Gaza Strip;31;M
30.07.14;Gaza Strip;30;M
30.07.14;Gaza Strip;28;M
30.07.14;Gaza Strip;24;M
30.07.14;Gaza Strip;19;M
30.07.14;Gaza Strip;19;M
30.07.14;Gaza Strip;49;M
30.07.14;Gaza Strip;22;M
30.07.14;Gaza Strip;25;M
30.07.14;Gaza Strip;49;M
30.07.14;Gaza Strip;50;M
30.07.14;Gaza Strip;15;M
31.07.14;Gaza Strip;17;M
30.07.14;Gaza Strip;27;M
30.07.14;Gaza Strip;68;F
30.07.14;Gaza Strip;11;F
30.07.14;Gaza Strip;31;M
30.07.14;Gaza Strip;25;M
30.07.14;Gaza Strip;27;M
30.07.14;Gaza Strip;57;M
30.07.14;Gaza Strip;16;M
30.07.14;Gaza Strip;30;M
30.07.14;Gaza Strip;31;M
30.07.14;Gaza Strip;19;M
30.07.14;Gaza Strip;31;M
30.07.14;Gaza Strip;24;M
30.07.14;Gaza Strip;32;M
30.07.14;Gaza Strip;28;M
30.07.14;Gaza Strip;24;M
30.07.14;Gaza Strip;23;M
30.07.14;Gaza Strip;25;M
30.07.14;Gaza Strip;16;F
30.07.14;Gaza Strip;52;F
09.08.14;Gaza Strip;36;M
29.07.14;Gaza Strip;32;F
29.07.14;Gaza Strip;1;M
29.07.14;Gaza Strip;9;F
29.07.14;Gaza Strip;4;M
29.07.14;Gaza Strip;0;F
29.07.14;Gaza Strip;0;F
29.07.14;Gaza Strip;50;F
29.07.14;Gaza Strip;40;M
29.07.14;Gaza Strip;21;M
29.07.14;Gaza Strip;4;M
29.07.14;Gaza Strip;23;M
29.07.14;Gaza Strip;14;F
29.07.14;Gaza Strip;25;F
29.07.14;Gaza Strip;31;F
29.07.14;Gaza Strip;11;F
29.07.14;Gaza Strip;31;F
30.08.14;Gaza Strip;64;F
30.07.14;Gaza Strip;0;M
29.07.14;Gaza Strip;50;M
29.07.14;Gaza Strip;72;M
29.07.14;Gaza Strip;7;M
29.07.14;Gaza Strip;13;M
03.08.14;Gaza Strip;48;M
29.07.14;Gaza Strip;26;F
29.07.14;Gaza Strip;24;M
29.07.14;Gaza Strip;44;M
04.08.14;Gaza Strip;29;F
29.07.14;Gaza Strip;20;F
29.07.14;Gaza Strip;1;F
29.07.14;Gaza Strip;45;F
29.07.14;Gaza Strip;38;M
29.07.14;Gaza Strip;48;M
29.07.14;Gaza Strip;15;M
29.07.14;Gaza Strip;0;F
29.07.14;Gaza Strip;50;M
29.07.14;Gaza Strip;51;M
29.07.14;Gaza Strip;18;M
29.07.14;Gaza Strip;19;M
29.07.14;Gaza Strip;19;M
29.07.14;Gaza Strip;20;M
29.07.14;Gaza Strip;15;M
29.07.14;Gaza Strip;46;F
29.07.14;Gaza Strip;23;M
29.07.14;Gaza Strip;17;M
29.07.14;Gaza Strip;23;M
29.07.14;Gaza Strip;24;M
29.07.14;Gaza Strip;21;M
29.07.14;Gaza Strip;24;M
29.07.14;Gaza Strip;31;M
29.07.14;Gaza Strip;17;M
04.08.14;Gaza Strip;33;M
29.07.14;Gaza Strip;14;M
29.07.14;Gaza Strip;26;M
29.07.14;Gaza Strip;58;M
29.07.14;Gaza Strip;17;F
29.07.14;Gaza Strip;27;M
29.07.14;Gaza Strip;30;M
29.07.14;Gaza Strip;54;M
29.07.14;Gaza Strip;30;M
29.07.14;Gaza Strip;12;M
29.07.14;Gaza Strip;9;M
29.07.14;Gaza Strip;26;M
29.07.14;Gaza Strip;30;M
29.07.14;Gaza Strip;29;M
29.07.14;Gaza Strip;35;M
29.07.14;Gaza Strip;78;M
29.07.14;Gaza Strip;19;M
29.07.14;Gaza Strip;36;M
29.07.14;Gaza Strip;20;M
29.07.14;Gaza Strip;50;M
29.07.14;Gaza Strip;37;M
29.07.14;Gaza Strip;27;M
29.07.14;Gaza Strip;23;M
29.07.14;Gaza Strip;26;F
02.08.14;Gaza Strip;112;F
29.07.14;Gaza Strip;67;F
29.07.14;Gaza Strip;5;F
29.07.14;Gaza Strip;2;F
29.07.14;Gaza Strip;45;F
29.07.14;Gaza Strip;11;F
29.07.14;Gaza Strip;11;F
04.08.14;Gaza Strip;14;M
13.08.14;Gaza Strip;27;F
29.07.14;Gaza Strip;4;M
14.08.14;Gaza Strip;60;M
29.07.14;Gaza Strip;23;F
29.07.14;Gaza Strip;3;F
29.07.14;Gaza Strip;26;M
29.07.14;Gaza Strip;25;F
29.07.14;Gaza Strip;3;M
29.07.14;Gaza Strip;19;M
29.07.14;Gaza Strip;1;F
29.07.14;Gaza Strip;35;M
29.07.14;Gaza Strip;22;F
29.07.14;Gaza Strip;1;F
